25
-10.0, -10.0, -0.022749730047940564
-10.0, -5.0, 0.8632007266487629
-10.0, 0.0, 1.9589242746631386
-10.0, 5.0, 0.8632007266487629
-10.0, 10.0, -0.022749730047940564
-5.0, -10.0, -1.5801461488150355
-5.0, -5.0, -0.6941956921183321
-5.0, 0.0, 0.40152785589604356
-5.0, 5.0, -0.6941956921183321
-5.0, 10.0, -1.5801461488150355
0.0, -10.0, -0.9816740047110791
0.0, -5.0, -0.09572354801437567
0.0, 0.0, 1.0
0.0, 5.0, -0.09572354801437567
0.0, 10.0, -0.9816740047110791
5.0, -10.0, -0.3832018606071227
5.0, -5.0, 0.5027485960895808
5.0, 0.0, 1.5984721441039564
5.0, 5.0, 0.5027485960895808
5.0, 10.0, -0.3832018606071227
10.0, -10.0, -1.9405982793742176
10.0, -5.0, -1.0546478226775142
10.0, 0.0, 0.041075725336861435
10.0, 5.0, -1.0546478226775142
10.0, 10.0, -1.9405982793742176
